0	-0.27104	0.22723	0.078169	1.5708	-4.4706e-13	-2.0944
0.001	-0.27109	0.22719	0.078021	1.5708	0.0023562	-2.0939
0.002	-0.27114	0.22716	0.077873	1.5708	0.0047124	-2.0933
0.003	-0.27119	0.22713	0.077724	1.5708	0.0070686	-2.0928
0.004	-0.27124	0.2271	0.077576	1.5708	0.0094247	-2.0923
0.005	-0.27129	0.22707	0.077428	1.5708	0.011781	-2.0917
0.006	-0.27134	0.22704	0.077279	1.5708	0.014137	-2.0912
0.007	-0.2714	0.22701	0.077131	1.5708	0.016493	-2.0907
0.008	-0.27145	0.22698	0.076983	1.5708	0.018849	-2.0902
0.009	-0.2715	0.22694	0.076835	1.5708	0.021205	-2.0896
0.01	-0.27155	0.22691	0.076686	1.5708	0.023561	-2.0891
0.011	-0.2716	0.22688	0.076538	1.5708	0.025917	-2.0886
0.012	-0.27165	0.22685	0.07639	1.5708	0.028273	-2.088
0.013	-0.2717	0.22682	0.076241	1.5708	0.030629	-2.0875
0.014	-0.27176	0.22679	0.076093	1.5708	0.032985	-2.087
0.015	-0.27181	0.22676	0.075945	1.5708	0.03534	-2.0865
0.016	-0.27186	0.22673	0.075797	1.5708	0.037696	-2.0859
0.017	-0.27191	0.22669	0.075648	1.5708	0.040051	-2.0854
0.018	-0.27196	0.22666	0.0755	1.5708	0.042407	-2.0849
0.019	-0.27201	0.22663	0.075352	1.5708	0.044762	-2.0843
0.02	-0.27206	0.2266	0.075203	1.5708	0.047118	-2.0838
0.021	-0.27211	0.22657	0.075055	1.5708	0.049473	-2.0833
0.022	-0.27217	0.22654	0.074907	1.5708	0.051828	-2.0827
0.023	-0.27222	0.22651	0.074759	1.5708	0.054183	-2.0822
0.024	-0.27227	0.22648	0.07461	1.5708	0.056538	-2.0817
0.025	-0.27232	0.22645	0.074462	1.5708	0.058893	-2.0812
0.026	-0.27237	0.22641	0.074314	1.5708	0.061247	-2.0806
0.027	-0.27242	0.22638	0.074166	1.5708	0.063602	-2.0801
0.028	-0.27247	0.22635	0.074018	1.5708	0.065956	-2.0796
0.029	-0.27252	0.22632	0.073869	1.5708	0.06831	-2.079
0.03	-0.27258	0.22629	0.073721	1.5708	0.070665	-2.0785
0.031	-0.27263	0.22626	0.073573	1.5708	0.073019	-2.078
0.032	-0.27268	0.22623	0.073425	1.5708	0.075372	-2.0775
0.033	-0.27273	0.2262	0.073276	1.5708	0.077726	-2.0769
0.034	-0.27278	0.22616	0.073128	1.5708	0.08008	-2.0764
0.035	-0.27283	0.22613	0.07298	1.5708	0.082433	-2.0759
0.036	-0.27288	0.2261	0.072832	1.5708	0.084786	-2.0753
0.037	-0.27293	0.22607	0.072684	1.5708	0.087139	-2.0748
0.038	-0.27299	0.22604	0.072536	1.5708	0.089492	-2.0743
0.039	-0.27304	0.22601	0.072388	1.5708	0.091845	-2.0738
0.04	-0.27309	0.22598	0.072239	1.5708	0.094198	-2.0732
0.041	-0.27314	0.22595	0.072091	1.5708	0.09655	-2.0727
0.042	-0.27319	0.22592	0.071943	1.5708	0.098902	-2.0722
0.043	-0.27324	0.22588	0.071795	1.5708	0.10125	-2.0716
0.044	-0.27329	0.22585	0.071647	1.5708	0.10361	-2.0711
0.045	-0.27334	0.22582	0.071499	1.5708	0.10596	-2.0706
0.046	-0.2734	0.22579	0.071351	1.5708	0.10831	-2.07
0.047	-0.27345	0.22576	0.071203	1.5708	0.11066	-2.0695
0.048	-0.2735	0.22573	0.071055	1.5708	0.11301	-2.069
0.049	-0.27355	0.2257	0.070907	1.5708	0.11536	-2.0685
0.05	-0.2736	0.22567	0.070759	1.5708	0.11771	-2.0679
0.051	-0.27365	0.22564	0.070611	1.5708	0.12006	-2.0674
0.052	-0.2737	0.2256	0.070463	1.5708	0.12241	-2.0669
0.053	-0.27375	0.22557	0.070315	1.5708	0.12476	-2.0663
0.054	-0.2738	0.22554	0.070167	1.5708	0.12711	-2.0658
0.055	-0.27386	0.22551	0.070019	1.5708	0.12946	-2.0653
0.056	-0.27391	0.22548	0.069871	1.5708	0.13181	-2.0648
0.057	-0.27396	0.22545	0.069723	1.5708	0.13416	-2.0642
0.058	-0.27401	0.22542	0.069575	1.5708	0.13651	-2.0637
0.059	-0.27406	0.22539	0.069427	1.5708	0.13885	-2.0632
0.06	-0.27411	0.22536	0.069279	1.5708	0.1412	-2.0626
0.061	-0.27416	0.22532	0.069131	1.5708	0.14355	-2.0621
0.062	-0.27421	0.22529	0.068983	1.5708	0.1459	-2.0616
0.063	-0.27427	0.22526	0.068836	1.5708	0.14824	-2.0611
0.064	-0.27432	0.22523	0.068688	1.5708	0.15059	-2.0605
0.065	-0.27437	0.2252	0.06854	1.5708	0.15294	-2.06
0.066	-0.27442	0.22517	0.068392	1.5708	0.15528	-2.0595
0.067	-0.27447	0.22514	0.068244	1.5708	0.15763	-2.059
0.068	-0.27452	0.22511	0.068097	1.5708	0.15997	-2.0584
0.069	-0.27457	0.22508	0.067949	1.5708	0.16232	-2.0579
0.07	-0.27462	0.22505	0.067801	1.5708	0.16466	-2.0574
0.071	-0.27467	0.22501	0.067653	1.5708	0.16701	-2.0568
0.072	-0.27473	0.22498	0.067506	1.5708	0.16935	-2.0563
0.073	-0.27478	0.22495	0.067358	1.5708	0.1717	-2.0558
0.074	-0.27483	0.22492	0.06721	1.5708	0.17404	-2.0553
0.075	-0.27488	0.22489	0.067063	1.5708	0.17638	-2.0547
0.076	-0.27493	0.22486	0.066915	1.5708	0.17873	-2.0542
0.077	-0.27498	0.22483	0.066767	1.5708	0.18107	-2.0537
0.078	-0.27503	0.2248	0.06662	1.5708	0.18341	-2.0531
0.079	-0.27508	0.22477	0.066472	1.5708	0.18575	-2.0526
0.08	-0.27513	0.22474	0.066325	1.5708	0.18809	-2.0521
0.081	-0.27518	0.2247	0.066177	1.5708	0.19043	-2.0516
0.082	-0.27524	0.22467	0.06603	1.5708	0.19277	-2.051
0.083	-0.27529	0.22464	0.065882	1.5708	0.19512	-2.0505
0.084	-0.27534	0.22461	0.065735	1.5708	0.19745	-2.05
0.085	-0.27539	0.22458	0.065587	1.5708	0.19979	-2.0495
0.086	-0.27544	0.22455	0.06544	1.5708	0.20213	-2.0489
0.087	-0.27549	0.22452	0.065292	1.5708	0.20447	-2.0484
0.088	-0.27554	0.22449	0.065145	1.5708	0.20681	-2.0479
0.089	-0.27559	0.22446	0.064998	1.5708	0.20915	-2.0473
0.09	-0.27564	0.22443	0.06485	1.5708	0.21148	-2.0468
0.091	-0.27569	0.2244	0.064703	1.5708	0.21382	-2.0463
0.092	-0.27574	0.22436	0.064556	1.5708	0.21616	-2.0458
0.093	-0.2758	0.22433	0.064408	1.5708	0.21849	-2.0452
0.094	-0.27585	0.2243	0.064261	1.5708	0.22083	-2.0447
0.095	-0.2759	0.22427	0.064114	1.5708	0.22317	-2.0442
0.096	-0.27595	0.22424	0.063967	1.5708	0.2255	-2.0437
0.097	-0.276	0.22421	0.063819	1.5708	0.22783	-2.0431
0.098	-0.27605	0.22418	0.063672	1.5708	0.23017	-2.0426
0.099	-0.2761	0.22415	0.063525	1.5708	0.2325	-2.0421
0.1	-0.27615	0.22412	0.063378	1.5708	0.23483	-2.0416
0.101	-0.2762	0.22409	0.063231	1.5708	0.23717	-2.041
0.102	-0.27625	0.22406	0.063084	1.5708	0.2395	-2.0405
0.103	-0.2763	0.22403	0.062937	1.5708	0.24183	-2.04
0.104	-0.27636	0.22399	0.06279	1.5708	0.24416	-2.0394
0.105	-0.27641	0.22396	0.062643	1.5708	0.24649	-2.0389
0.106	-0.27646	0.22393	0.062496	1.5708	0.24882	-2.0384
0.107	-0.27651	0.2239	0.062349	1.5708	0.25115	-2.0379
0.108	-0.27656	0.22387	0.062202	1.5708	0.25348	-2.0373
0.109	-0.27661	0.22384	0.062055	1.5708	0.25581	-2.0368
0.11	-0.27666	0.22381	0.061908	1.5708	0.25814	-2.0363
0.111	-0.27671	0.22378	0.061761	1.5708	0.26046	-2.0358
0.112	-0.27676	0.22375	0.061614	1.5708	0.26279	-2.0352
0.113	-0.27681	0.22372	0.061467	1.5708	0.26512	-2.0347
0.114	-0.27686	0.22369	0.061321	1.5708	0.26744	-2.0342
0.115	-0.27691	0.22366	0.061174	1.5708	0.26977	-2.0337
0.116	-0.27696	0.22363	0.061027	1.5708	0.27209	-2.0331
0.117	-0.27701	0.2236	0.06088	1.5708	0.27442	-2.0326
0.118	-0.27707	0.22357	0.060734	1.5708	0.27674	-2.0321
0.119	-0.27712	0.22353	0.060587	1.5708	0.27906	-2.0316
0.12	-0.27717	0.2235	0.06044	1.5708	0.28139	-2.031
0.121	-0.27722	0.22347	0.060294	1.5708	0.28371	-2.0305
0.122	-0.27727	0.22344	0.060147	1.5708	0.28603	-2.03
0.123	-0.27732	0.22341	0.060001	1.5708	0.28835	-2.0295
0.124	-0.27737	0.22338	0.059854	1.5708	0.29067	-2.0289
0.125	-0.27742	0.22335	0.059708	1.5708	0.29299	-2.0284
0.126	-0.27747	0.22332	0.059561	1.5708	0.29531	-2.0279
0.127	-0.27752	0.22329	0.059415	1.5708	0.29763	-2.0274
0.128	-0.27757	0.22326	0.059269	1.5708	0.29995	-2.0268
0.129	-0.27762	0.22323	0.059122	1.5708	0.30226	-2.0263
0.13	-0.27767	0.2232	0.058976	1.5708	0.30458	-2.0258
0.131	-0.27772	0.22317	0.05883	1.5708	0.3069	-2.0253
0.132	-0.27777	0.22314	0.058683	1.5708	0.30921	-2.0247
0.133	-0.27782	0.22311	0.058537	1.5708	0.31153	-2.0242
0.134	-0.27787	0.22308	0.058391	1.5708	0.31384	-2.0237
0.135	-0.27793	0.22305	0.058245	1.5708	0.31615	-2.0232
0.136	-0.27798	0.22302	0.058099	1.5708	0.31847	-2.0226
0.137	-0.27803	0.22298	0.057953	1.5708	0.32078	-2.0221
0.138	-0.27808	0.22295	0.057807	1.5708	0.32309	-2.0216
0.139	-0.27813	0.22292	0.057661	1.5708	0.3254	-2.0211
