0	-1.0195
0.001	-1.0197
0.002	-1.0217
0.003	-1.0236
0.004	-1.0256
0.005	-1.0274
0.006	-1.0292
0.007	-1.031
0.008	-1.0327
0.009	-1.0344
0.01	-1.0361
0.011	-1.0377
0.012	-1.0393
0.013	-1.0409
0.014	-1.0425
0.015	-1.0441
0.016	-1.0456
0.017	-1.0472
0.018	-1.0487
0.019	-1.0502
0.02	-1.0518
0.021	-1.0533
0.022	-1.0548
0.023	-1.0563
0.024	-1.0578
0.025	-1.0593
0.026	-1.0608
0.027	-1.0622
0.028	-1.0637
0.029	-1.0652
0.03	-1.0666
0.031	-1.0681
0.032	-1.0695
0.033	-1.071
0.034	-1.0724
0.035	-1.0739
0.036	-1.0753
0.037	-1.0767
0.038	-1.0782
0.039	-1.0796
0.04	-1.081
0.041	-1.0824
0.042	-1.0838
0.043	-1.0852
0.044	-1.0866
0.045	-1.088
0.046	-1.0894
0.047	-1.0908
0.048	-1.0922
0.049	-1.0936
0.05	-1.095
0.051	-1.0963
0.052	-1.0977
0.053	-1.0991
0.054	-1.1004
0.055	-1.1018
0.056	-1.1031
0.057	-1.1045
0.058	-1.1058
0.059	-1.1072
0.06	-1.1085
0.061	-1.1099
0.062	-1.1112
0.063	-1.1125
0.064	-1.1139
0.065	-1.1152
0.066	-1.1165
0.067	-1.1178
0.068	-1.1191
0.069	-1.1205
0.07	-1.1218
0.071	-1.1231
0.072	-1.1244
0.073	-1.1257
0.074	-1.127
0.075	-1.1283
0.076	-1.1296
0.077	-1.1308
0.078	-1.1321
0.079	-1.1334
0.08	-1.1347
0.081	-1.136
0.082	-1.1372
0.083	-1.1385
0.084	-1.1398
0.085	-1.1411
0.086	-1.1423
0.087	-1.1436
0.088	-1.1448
0.089	-1.1461
0.09	-1.1474
0.091	-1.1486
0.092	-1.1499
0.093	-1.1511
0.094	-1.1524
0.095	-1.1536
0.096	-1.1548
0.097	-1.1561
0.098	-1.1573
0.099	-1.1585
0.1	-1.1598
0.101	-1.161
0.102	-1.1622
0.103	-1.1635
0.104	-1.1647
0.105	-1.1659
0.106	-1.1671
0.107	-1.1683
0.108	-1.1695
0.109	-1.1708
0.11	-1.172
0.111	-1.1732
0.112	-1.1744
0.113	-1.1756
0.114	-1.1768
0.115	-1.178
0.116	-1.1792
0.117	-1.1804
0.118	-1.1816
0.119	-1.1828
0.12	-1.1839
0.121	-1.1851
0.122	-1.1863
0.123	-1.1875
0.124	-1.1887
0.125	-1.1899
0.126	-1.191
0.127	-1.1922
0.128	-1.1934
0.129	-1.1946
0.13	-1.1957
0.131	-1.1969
0.132	-1.1981
0.133	-1.1992
0.134	-1.2004
0.135	-1.2016
0.136	-1.2027
0.137	-1.2035
0.138	-1.2047
0.139	-1.206
0.14	-1.2072
0.141	-1.2084
0.142	-1.2096
0.143	-1.2107
0.144	-1.2119
0.145	-1.213
0.146	-1.2142
0.147	-1.2153
0.148	-1.2165
0.149	-1.2176
0.15	-1.2188
0.151	-1.2199
0.152	-1.221
0.153	-1.2222
0.154	-1.2233
0.155	-1.2244
0.156	-1.2255
0.157	-1.2267
0.158	-1.2278
0.159	-1.2289
0.16	-1.23
0.161	-1.2312
0.162	-1.2323
0.163	-1.2334
0.164	-1.2345
0.165	-1.2356
0.166	-1.2367
0.167	-1.2378
0.168	-1.2389
0.169	-1.24
0.17	-1.2411
0.171	-1.2422
0.172	-1.2432
0.173	-1.2442
0.174	-1.2452
0.175	-1.2462
0.176	-1.2473
0.177	-1.2486
0.178	-1.2498
0.179	-1.2512
0.18	-1.2524
0.181	-1.2535
0.182	-1.2546
0.183	-1.2556
0.184	-1.2567
0.185	-1.2578
0.186	-1.2589
0.187	-1.26
0.188	-1.2611
0.189	-1.2621
0.19	-1.2632
0.191	-1.2643
0.192	-1.2654
0.193	-1.2665
0.194	-1.2675
0.195	-1.2686
0.196	-1.2697
0.197	-1.2708
0.198	-1.2719
0.199	-1.2729
0.2	-1.274
0.201	-1.2751
0.202	-1.2761
0.203	-1.2772
0.204	-1.2783
0.205	-1.2794
0.206	-1.2804
0.207	-1.2815
0.208	-1.2826
0.209	-1.2836
0.21	-1.2847
0.211	-1.2858
0.212	-1.2868
0.213	-1.2879
0.214	-1.2889
0.215	-1.29
0.216	-1.2911
0.217	-1.2921
0.218	-1.2932
0.219	-1.2942
0.22	-1.2953
0.221	-1.2963
0.222	-1.2973
0.223	-1.2982
0.224	-1.2991
0.225	-1.3001
0.226	-1.301
0.227	-1.3023
0.228	-1.3033
0.229	-1.3043
0.23	-1.3054
0.231	-1.3064
0.232	-1.3075
0.233	-1.3086
0.234	-1.3096
0.235	-1.3107
0.236	-1.3117
0.237	-1.3128
0.238	-1.3138
0.239	-1.3149
0.24	-1.3159
0.241	-1.317
0.242	-1.318
0.243	-1.3191
0.244	-1.3201
0.245	-1.3211
0.246	-1.3222
0.247	-1.3232
0.248	-1.3242
0.249	-1.3253
0.25	-1.3263
0.251	-1.3273
0.252	-1.3283
0.253	-1.3294
0.254	-1.3304
0.255	-1.3314
0.256	-1.3324
0.257	-1.3335
0.258	-1.3345
0.259	-1.3355
0.26	-1.3365
0.261	-1.3375
0.262	-1.3386
0.263	-1.3396
0.264	-1.3406
0.265	-1.3416
0.266	-1.3426
0.267	-1.3436
0.268	-1.3447
0.269	-1.3457
0.27	-1.3467
0.271	-1.3477
0.272	-1.3487
0.273	-1.3497
0.274	-1.3507
0.275	-1.3517
0.276	-1.3527
0.277	-1.3537
0.278	-1.3548
0.279	-1.3558
0.28	-1.3568
0.281	-1.3578
0.282	-1.3588
0.283	-1.3598
0.284	-1.3608
0.285	-1.3618
0.286	-1.3628
0.287	-1.3638
0.288	-1.3648
0.289	-1.3658
0.29	-1.3668
0.291	-1.3678
0.292	-1.3688
0.293	-1.3698
0.294	-1.3708
0.295	-1.3717
0.296	-1.3727
0.297	-1.3737
0.298	-1.3747
0.299	-1.3757
0.3	-1.3767
0.301	-1.3777
0.302	-1.3787
0.303	-1.3797
0.304	-1.3807
0.305	-1.3817
0.306	-1.3826
0.307	-1.3836
0.308	-1.3846
0.309	-1.3856
0.31	-1.3866
0.311	-1.3876
0.312	-1.3885
0.313	-1.3895
0.314	-1.3905
0.315	-1.3915
0.316	-1.3925
0.317	-1.3934
0.318	-1.3944
0.319	-1.3954
0.32	-1.3964
0.321	-1.3974
0.322	-1.3983
0.323	-1.3993
0.324	-1.4003
0.325	-1.4013
0.326	-1.4022
0.327	-1.4032
0.328	-1.4042
0.329	-1.4051
0.33	-1.4061
0.331	-1.4071
0.332	-1.408
0.333	-1.409
0.334	-1.41
0.335	-1.4109
0.336	-1.4119
0.337	-1.4129
0.338	-1.4138
0.339	-1.4148
0.34	-1.4157
0.341	-1.4167
0.342	-1.4177
0.343	-1.4186
0.344	-1.4196
0.345	-1.4205
0.346	-1.4215
0.347	-1.4224
0.348	-1.4234
0.349	-1.4243
0.35	-1.4253
0.351	-1.4262
0.352	-1.4271
0.353	-1.4281
0.354	-1.429
0.355	-1.43
0.356	-1.431
0.357	-1.4321
0.358	-1.4332
0.359	-1.4341
0.36	-1.4349
0.361	-1.4358
0.362	-1.4368
0.363	-1.4377
0.364	-1.4386
0.365	-1.4396
0.366	-1.4405
0.367	-1.4415
0.368	-1.4424
0.369	-1.4434
0.37	-1.4444
0.371	-1.4454
0.372	-1.4464
0.373	-1.4474
0.374	-1.4485
0.375	-1.4495
0.376	-1.4504
0.377	-1.4513
0.378	-1.4522
0.379	-1.4532
0.38	-1.4541
0.381	-1.455
0.382	-1.456
0.383	-1.457
0.384	-1.4579
0.385	-1.4589
0.386	-1.4599
0.387	-1.4608
0.388	-1.4618
0.389	-1.4627
0.39	-1.4637
0.391	-1.4646
0.392	-1.4656
0.393	-1.4665
0.394	-1.4675
0.395	-1.4684
0.396	-1.4693
0.397	-1.4703
0.398	-1.4712
0.399	-1.4721
0.4	-1.4731
0.401	-1.4741
0.402	-1.4751
0.403	-1.476
0.404	-1.477
0.405	-1.478
0.406	-1.4789
0.407	-1.4799
0.408	-1.4808
0.409	-1.4818
0.41	-1.4827
0.411	-1.4837
0.412	-1.4846
0.413	-1.4856
0.414	-1.4865
0.415	-1.4875
0.416	-1.4884
0.417	-1.4894
0.418	-1.4903
0.419	-1.4913
0.42	-1.4922
0.421	-1.4932
0.422	-1.4941
0.423	-1.495
0.424	-1.496
0.425	-1.4969
0.426	-1.4979
0.427	-1.4988
0.428	-1.4997
0.429	-1.5007
0.43	-1.5016
0.431	-1.5026
0.432	-1.5035
0.433	-1.5044
0.434	-1.5054
0.435	-1.5063
0.436	-1.5072
0.437	-1.5082
0.438	-1.5091
0.439	-1.51
0.44	-1.511
0.441	-1.5119
0.442	-1.5129
0.443	-1.5138
0.444	-1.5147
0.445	-1.5157
0.446	-1.5166
0.447	-1.5175
0.448	-1.5184
0.449	-1.5194
